layer,metric,family,rho
23,patristic tree,glutaredoxin,0.7054692763584756
23,patristic tree,glutathione_peroxidase,0.4484778758841686
23,patristic tree,glutathione_s_transferase,0.3695268082006225
23,patristic tree,guanylate_binding_protein,0.5546113306982872
23,patristic tree,heme_oxygenase,0.7889487870619946
23,patristic tree,histamine_receptor,0.4315113609499828
23,patristic tree,histone_deacetylase_classI,0.3603937658744822
23,patristic tree,hox,0.6666799147620536
23,patristic tree,m14_carboxypeptidase,0.4185515276986076
23,patristic tree,matrix_metalloproteinase,0.4678527709701991
23,patristic tree,metallothionein,0.4130719142764061
23,patristic tree,muscarinic_receptor,0.7399586653048622
23,patristic tree,nadph_oxidase,0.2156549543960577
23,patristic tree,nitric_oxide_synthase,0.6177173338433969
23,patristic tree,olfactory_receptors,0.6180150614049458
23,patristic tree,opsins,0.4759944782420782
23,patristic tree,p2y_receptor,0.553648786492536
23,patristic tree,peroxidase,0.377140538255334
23,patristic tree,peroxiredoxin,0.493070574675808
23,patristic tree,phosphodiesterase,0.408190119983918
23,patristic tree,rab_gtpase,0.4897903731597121
23,patristic tree,ras_gtpases,0.5555832046742663
23,patristic tree,rho_gtpase,0.5612186023572601
23,patristic tree,serine_protease,0.3838543959667889
23,patristic tree,serotonin_receptor,0.5552696253148096
23,patristic tree,steap_metalloreductase,0.1892427453418447
23,patristic tree,sulfotransferase,0.3755154655386729
23,patristic tree,taste2_receptor,0.6178538858739823
23,patristic tree,udp_glucuronosyltransferase,0.3921489532452099
23,species tree (mammal),adam_metallopeptidase,0.2513950954589359
23,species tree (mammal),adamts_metallopeptidase,0.1910581550994146
23,species tree (mammal),adrenoceptor,0.5997637591374625
23,species tree (mammal),alcohol_dehydrogenase,0.2633794013473157
23,species tree (mammal),aldehyde_dehydrogenase,0.2394492612442995
23,species tree (mammal),aldo_keto_reductase,0.3718596210056352
23,species tree (mammal),alkaline_phosphatase,0.2771836007130124
23,species tree (mammal),arachidonate_lipoxygenase,0.4569923466119798
23,species tree (mammal),arf_gtpase,0.2721111633925191
23,species tree (mammal),carbonic_anhydrase,0.1927002696272557
23,species tree (mammal),cxc_chemokine_receptor,0.4788413627305574
23,species tree (mammal),cytochrome_p450,0.3485429423655228
23,species tree (mammal),dopamine_receptor,0.4416080254857192
23,species tree (mammal),ectonucleotide_pyrophosphatase,0.2870829381915651
23,species tree (mammal),ferritin,0.3098199250954423
23,species tree (mammal),flavin_monooxygenase,0.3088702664786916
23,species tree (mammal),globins,0.3669401178064785
23,species tree (mammal),glutamate_metabotropic,0.1979194584099723
23,species tree (mammal),glutaredoxin,0.3072134571290855
23,species tree (mammal),glutathione_peroxidase,0.3223993529079548
23,species tree (mammal),glutathione_s_transferase,0.1827904808648665
23,species tree (mammal),guanylate_binding_protein,0.3888010540184453
23,species tree (mammal),heme_oxygenase,0.376954177897574
23,species tree (mammal),histamine_receptor,0.1878126768479364
23,species tree (mammal),histone_deacetylase_classI,0.1457448079119706
23,species tree (mammal),histone_h4,-0.0033285555024685
23,species tree (mammal),hox,0.4810653306866752
23,species tree (mammal),m14_carboxypeptidase,0.2547469505458197
23,species tree (mammal),matrix_metalloproteinase,0.3593921151632649
23,species tree (mammal),metallothionein,0.3493749158207358
23,species tree (mammal),muscarinic_receptor,0.5338955922182835
23,species tree (mammal),nadph_oxidase,0.1349132305704457
23,species tree (mammal),nitric_oxide_synthase,0.438008225896827
23,species tree (mammal),olfactory_receptors,0.3481148945392983
23,species tree (mammal),opsins,0.213982818567062
23,species tree (mammal),p2y_receptor,0.4538721868058351
23,species tree (mammal),peroxidase,0.3443174564679967
23,species tree (mammal),peroxiredoxin,0.3796900056678037
23,species tree (mammal),phosphodiesterase,0.3045747503460818
23,species tree (mammal),rab_gtpase,0.2436347528273739
23,species tree (mammal),ras_gtpases,0.2988521460789531
23,species tree (mammal),rho_gtpase,0.3282173747256475
23,species tree (mammal),serine_protease,0.3614514278107106
23,species tree (mammal),serotonin_receptor,0.4823245197564582
23,species tree (mammal),steap_metalloreductase,0.2161391811178024
23,species tree (mammal),sulfotransferase,0.2515310436025951
23,species tree (mammal),taste2_receptor,0.4424015538929344
23,species tree (mammal),udp_glucuronosyltransferase,0.4601440300638161
23,GC content (control),adam_metallopeptidase,0.2941709843843469
23,GC content (control),adamts_metallopeptidase,0.2547016144091454
23,GC content (control),adrenoceptor,0.5801099357005626
23,GC content (control),alcohol_dehydrogenase,0.2102351559990126
23,GC content (control),aldehyde_dehydrogenase,0.2284608777461161
23,GC content (control),aldo_keto_reductase,0.3320736145158807
23,GC content (control),alkaline_phosphatase,0.3306404461635049
23,GC content (control),arachidonate_lipoxygenase,0.3675100141255121
23,GC content (control),arf_gtpase,0.408542005489256
23,GC content (control),carbonic_anhydrase,0.2786896453234359
23,GC content (control),cxc_chemokine_receptor,0.6253020299905376
23,GC content (control),cytochrome_p450,0.3299648500568245
23,GC content (control),dopamine_receptor,0.409982001858476
23,GC content (control),ectonucleotide_pyrophosphatase,0.2578829541489285
23,GC content (control),ferritin,0.520027091052657
23,GC content (control),flavin_monooxygenase,0.2607162547823573
23,GC content (control),globins,0.5153984246899489
23,GC content (control),glutamate_metabotropic,0.335141613990048
23,GC content (control),glutaredoxin,0.4937820302079162
23,GC content (control),glutathione_peroxidase,0.488271785511341
23,GC content (control),glutathione_s_transferase,0.2601837668901624
23,GC content (control),guanylate_binding_protein,0.3236087022578241
23,GC content (control),heme_oxygenase,0.4470062565178055
23,GC content (control),histamine_receptor,0.2630974589628205
23,GC content (control),histone_deacetylase_classI,0.2004100914347043
23,GC content (control),histone_h4,0.8515679602828705
23,GC content (control),hox,0.5093438265823889
23,GC content (control),m14_carboxypeptidase,0.2386233404888426
23,GC content (control),matrix_metalloproteinase,0.3567700547576383
23,GC content (control),metallothionein,0.1420406306703179
23,GC content (control),muscarinic_receptor,0.5735030134427501
23,GC content (control),nadph_oxidase,0.1079891746081834
23,GC content (control),nitric_oxide_synthase,0.5019453240261016
23,GC content (control),olfactory_receptors,0.429432648114017
23,GC content (control),opsins,0.2422570154156871
23,GC content (control),p2y_receptor,0.310572522795331
23,GC content (control),peroxidase,0.2906898302639337
23,GC content (control),peroxiredoxin,0.3939101288220911
23,GC content (control),phosphodiesterase,0.2427657340067734
23,GC content (control),rab_gtpase,0.3081464030136007
23,GC content (control),ras_gtpases,0.3405246455396138
23,GC content (control),rho_gtpase,0.4005278431376675
23,GC content (control),serine_protease,0.3089754421029561
23,GC content (control),serotonin_receptor,0.3705481248020776
23,GC content (control),steap_metalloreductase,0.2829702586354042
23,GC content (control),sulfotransferase,0.2381423309301027
23,GC content (control),taste2_receptor,0.3910337879547541
23,GC content (control),udp_glucuronosyltransferase,0.1020859789676156
24,"k-mer composition (CDS, k=6)",adam_metallopeptidase,0.5481443886036929
24,"k-mer composition (CDS, k=6)",adamts_metallopeptidase,0.4742897305552011
24,"k-mer composition (CDS, k=6)",adrenoceptor,0.7498302798149079
24,"k-mer composition (CDS, k=6)",alcohol_dehydrogenase,0.5386415723314117
24,"k-mer composition (CDS, k=6)",aldehyde_dehydrogenase,0.4523371333569602
24,"k-mer composition (CDS, k=6)",aldo_keto_reductase,0.5400577209318004
24,"k-mer composition (CDS, k=6)",alkaline_phosphatase,0.3697110423116614
24,"k-mer composition (CDS, k=6)",arachidonate_lipoxygenase,0.6386839625759252
24,"k-mer composition (CDS, k=6)",arf_gtpase,0.5752419295766735
24,"k-mer composition (CDS, k=6)",carbonic_anhydrase,0.5108742751571461
24,"k-mer composition (CDS, k=6)",cxc_chemokine_receptor,0.80614108166325
24,"k-mer composition (CDS, k=6)",cytochrome_p450,0.583850040406543
24,"k-mer composition (CDS, k=6)",dopamine_receptor,0.6703542480115467
24,"k-mer composition (CDS, k=6)",ectonucleotide_pyrophosphatase,0.5717038111849355
24,"k-mer composition (CDS, k=6)",ferritin,0.7791971220434477
24,"k-mer composition (CDS, k=6)",flavin_monooxygenase,0.4278586661878203
24,"k-mer composition (CDS, k=6)",globins,0.7494557126806649
24,"k-mer composition (CDS, k=6)",glutamate_metabotropic,0.5404136732778289
24,"k-mer composition (CDS, k=6)",glutaredoxin,0.7124178934514801
24,"k-mer composition (CDS, k=6)",glutathione_peroxidase,0.7516401750083451
24,"k-mer composition (CDS, k=6)",glutathione_s_transferase,0.5042661126209954
24,"k-mer composition (CDS, k=6)",guanylate_binding_protein,0.5118577075098814
24,"k-mer composition (CDS, k=6)",heme_oxygenase,0.8094754302301472
24,"k-mer composition (CDS, k=6)",histamine_receptor,0.6720438578938069
24,"k-mer composition (CDS, k=6)",histone_deacetylase_classI,0.5052260761489054
24,"k-mer composition (CDS, k=6)",histone_h4,0.7931995540691194
24,"k-mer composition (CDS, k=6)",hox,0.7119071001392978
24,"k-mer composition (CDS, k=6)",m14_carboxypeptidase,0.5855396800265928
24,"k-mer composition (CDS, k=6)",matrix_metalloproteinase,0.6007391142072199
24,"k-mer composition (CDS, k=6)",metallothionein,0.5408063243204033
24,"k-mer composition (CDS, k=6)",muscarinic_receptor,0.8330510220395686
24,"k-mer composition (CDS, k=6)",nadph_oxidase,0.4278935639515649
24,"k-mer composition (CDS, k=6)",nitric_oxide_synthase,0.7096423492722342
24,"k-mer composition (CDS, k=6)",olfactory_receptors,0.6299506363539872
24,"k-mer composition (CDS, k=6)",opsins,0.6131634268210379
24,"k-mer composition (CDS, k=6)",p2y_receptor,0.7032818241956733
24,"k-mer composition (CDS, k=6)",peroxidase,0.4853293614285549
24,"k-mer composition (CDS, k=6)",peroxiredoxin,0.6150971900481874
24,"k-mer composition (CDS, k=6)",phosphodiesterase,0.532164126901889
24,"k-mer composition (CDS, k=6)",rab_gtpase,0.5697894018935016
24,"k-mer composition (CDS, k=6)",ras_gtpases,0.6598696385969127
24,"k-mer composition (CDS, k=6)",rho_gtpase,0.6566578898488187
24,"k-mer composition (CDS, k=6)",serine_protease,0.5434654664303123
24,"k-mer composition (CDS, k=6)",serotonin_receptor,0.6686119028293004
24,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.4382284642612605
24,"k-mer composition (CDS, k=6)",sulfotransferase,0.4647129976707643
24,"k-mer composition (CDS, k=6)",taste2_receptor,0.62791183596811
24,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.3411270844425925
24,patristic tree,adam_metallopeptidase,0.5258643315052689
24,patristic tree,adamts_metallopeptidase,0.4510902811123983
24,patristic tree,adrenoceptor,0.8056354333977668
24,patristic tree,alcohol_dehydrogenase,0.5156816445586498
24,patristic tree,aldehyde_dehydrogenase,0.4599097649146904
24,patristic tree,aldo_keto_reductase,0.4521140901537398
24,patristic tree,alkaline_phosphatase,0.1924463565330438
24,patristic tree,arachidonate_lipoxygenase,0.6211283356586251
24,patristic tree,arf_gtpase,0.523788554724681
24,patristic tree,carbonic_anhydrase,0.5589380981582502
24,patristic tree,cxc_chemokine_receptor,0.7650786770521899
24,patristic tree,cytochrome_p450,0.5527221847427115
24,patristic tree,dopamine_receptor,0.6674135635187104
24,patristic tree,ectonucleotide_pyrophosphatase,0.5835562596634004
24,patristic tree,ferritin,0.7475196043203483
24,patristic tree,flavin_monooxygenase,0.4229240702605222
24,patristic tree,globins,0.7157590191386359
24,patristic tree,glutamate_metabotropic,0.5023021776044154
24,patristic tree,glutaredoxin,0.7463275587965007
24,patristic tree,glutathione_peroxidase,0.5089350092419693
24,patristic tree,glutathione_s_transferase,0.4091284485206237
24,patristic tree,guanylate_binding_protein,0.600197628458498
24,patristic tree,heme_oxygenase,0.8040742276591333
24,patristic tree,histamine_receptor,0.5908050515160056
24,patristic tree,histone_deacetylase_classI,0.3196632103249197
24,patristic tree,hox,0.6794461587523825
24,patristic tree,m14_carboxypeptidase,0.5656861740287229
24,patristic tree,matrix_metalloproteinase,0.5635272945381872
24,patristic tree,metallothionein,0.4013182233799772
24,patristic tree,muscarinic_receptor,0.8107323956583674
24,patristic tree,nadph_oxidase,0.3687730647047333
24,patristic tree,nitric_oxide_synthase,0.6889878258851244
24,patristic tree,olfactory_receptors,0.6525074995260094
24,patristic tree,opsins,0.5475117260787868
24,patristic tree,p2y_receptor,0.6555563149566479
24,patristic tree,peroxidase,0.4641769454373622
24,patristic tree,peroxiredoxin,0.5854620362569072
24,patristic tree,phosphodiesterase,0.4754285224545081
24,patristic tree,rab_gtpase,0.5279115953267048
24,patristic tree,ras_gtpases,0.5512557817934188
24,patristic tree,rho_gtpase,0.5689856639508714
24,patristic tree,serine_protease,0.5074737524463981
24,patristic tree,serotonin_receptor,0.616781225924928
24,patristic tree,steap_metalloreductase,0.2962955634593738
24,patristic tree,sulfotransferase,0.4729927504175996
24,patristic tree,taste2_receptor,0.6418731197438045
24,patristic tree,udp_glucuronosyltransferase,0.471296617820682
24,species tree (mammal),adam_metallopeptidase,0.3349275066958883
24,species tree (mammal),adamts_metallopeptidase,0.3047002513494115
24,species tree (mammal),adrenoceptor,0.6350335836356613
24,species tree (mammal),alcohol_dehydrogenase,0.4065351760538925
24,species tree (mammal),aldehyde_dehydrogenase,0.3355480723889237
24,species tree (mammal),aldo_keto_reductase,0.4609433117060352
24,species tree (mammal),alkaline_phosphatase,0.3639881790036588
24,species tree (mammal),arachidonate_lipoxygenase,0.523275565518561
24,species tree (mammal),arf_gtpase,0.3564547257587672
24,species tree (mammal),carbonic_anhydrase,0.3069091724399359
24,species tree (mammal),cxc_chemokine_receptor,0.5150358600375832
24,species tree (mammal),cytochrome_p450,0.4303855200601637
24,species tree (mammal),dopamine_receptor,0.4961440838307653
24,species tree (mammal),ectonucleotide_pyrophosphatase,0.396840389093084
24,species tree (mammal),ferritin,0.4192034772946188
24,species tree (mammal),flavin_monooxygenase,0.3919124111838341
24,species tree (mammal),globins,0.4798401333566067
24,species tree (mammal),glutamate_metabotropic,0.3220203317261081
24,species tree (mammal),glutaredoxin,0.3502448821635734
24,species tree (mammal),glutathione_peroxidase,0.4414579123869236
24,species tree (mammal),glutathione_s_transferase,0.2512811381257612
24,species tree (mammal),guanylate_binding_protein,0.4656126482213438
24,species tree (mammal),heme_oxygenase,0.4407422765913332
24,species tree (mammal),histamine_receptor,0.2579844926469267
24,species tree (mammal),histone_deacetylase_classI,0.3028057982409909
24,species tree (mammal),histone_h4,0.0652014652014651
24,species tree (mammal),hox,0.5124743385717264
24,species tree (mammal),m14_carboxypeptidase,0.3990763579987483
24,species tree (mammal),matrix_metalloproteinase,0.4290349782565161
24,species tree (mammal),metallothionein,0.3932825701652531
24,species tree (mammal),muscarinic_receptor,0.6615766802304036
24,species tree (mammal),nadph_oxidase,0.2423155783144057
24,species tree (mammal),nitric_oxide_synthase,0.4839747960960885
24,species tree (mammal),olfactory_receptors,0.3705926436103443
24,species tree (mammal),opsins,0.2680860423466136
24,species tree (mammal),p2y_receptor,0.5117684994613012
24,species tree (mammal),peroxidase,0.4361297550453071
24,species tree (mammal),peroxiredoxin,0.478727636719312
24,species tree (mammal),phosphodiesterase,0.3896452771266828
24,species tree (mammal),rab_gtpase,0.3560499100778546
24,species tree (mammal),ras_gtpases,0.3893841487427295
24,species tree (mammal),rho_gtpase,0.4101379661348384
24,species tree (mammal),serine_protease,0.4494002037239593
24,species tree (mammal),serotonin_receptor,0.5536613674139227
24,species tree (mammal),steap_metalloreductase,0.44673455238624
24,species tree (mammal),sulfotransferase,0.3506519611172001
24,species tree (mammal),taste2_receptor,0.4740386983959359
24,species tree (mammal),udp_glucuronosyltransferase,0.5084650940265913
24,GC content (control),adam_metallopeptidase,0.3702410229851502
24,GC content (control),adamts_metallopeptidase,0.3849402213939551
24,GC content (control),adrenoceptor,0.6608960662679763
24,GC content (control),alcohol_dehydrogenase,0.2102872468386364
24,GC content (control),aldehyde_dehydrogenase,0.3015220808536931
24,GC content (control),aldo_keto_reductase,0.4110128828468891
24,GC content (control),alkaline_phosphatase,0.3500362721465652
24,GC content (control),arachidonate_lipoxygenase,0.4922954844497618
24,GC content (control),arf_gtpase,0.4639717431938981
24,GC content (control),carbonic_anhydrase,0.3431179547738502
24,GC content (control),cxc_chemokine_receptor,0.7019680423304427
24,GC content (control),cytochrome_p450,0.4227610347225789
24,GC content (control),dopamine_receptor,0.4655833187972341
24,GC content (control),ectonucleotide_pyrophosphatase,0.365806427741912
24,GC content (control),ferritin,0.7137073555394408
24,GC content (control),flavin_monooxygenase,0.3787959192586209
24,GC content (control),globins,0.5736977151831925
24,GC content (control),glutamate_metabotropic,0.443303292479119
24,GC content (control),glutaredoxin,0.5329915159610572
24,GC content (control),glutathione_peroxidase,0.5473671758379317
24,GC content (control),glutathione_s_transferase,0.2906516612522072
24,GC content (control),guanylate_binding_protein,0.3754997871623188
24,GC content (control),heme_oxygenase,0.4588817068364926
24,GC content (control),histamine_receptor,0.4082100432403005
24,GC content (control),histone_deacetylase_classI,0.3336502641511212
24,GC content (control),histone_h4,0.8280795074819096
24,GC content (control),hox,0.5300061917461848
24,GC content (control),m14_carboxypeptidase,0.3769783105007509
24,GC content (control),matrix_metalloproteinase,0.4350424095885793
24,GC content (control),metallothionein,0.1858972505970745
24,GC content (control),muscarinic_receptor,0.6662610147369327
24,GC content (control),nadph_oxidase,0.2149183874436209
24,GC content (control),nitric_oxide_synthase,0.5700837958500448
24,GC content (control),olfactory_receptors,0.4906442261422278
24,GC content (control),opsins,0.3381794725107025
24,GC content (control),p2y_receptor,0.4069281845882644
24,GC content (control),peroxidase,0.4313784769083358
24,GC content (control),peroxiredoxin,0.4098530225209857
24,GC content (control),phosphodiesterase,0.3290401687029992
24,GC content (control),rab_gtpase,0.3577581380247948
24,GC content (control),ras_gtpases,0.3862432682002035
24,GC content (control),rho_gtpase,0.4937999727103872
24,GC content (control),serine_protease,0.3869448654614381
24,GC content (control),serotonin_receptor,0.4621096415127854
24,GC content (control),steap_metalloreductase,0.3308502191647941
24,GC content (control),sulfotransferase,0.3309529542499472
24,GC content (control),taste2_receptor,0.390872694912834
24,GC content (control),udp_glucuronosyltransferase,0.1743201783209043
25,"k-mer composition (CDS, k=6)",adam_metallopeptidase,0.5450485403453418
25,"k-mer composition (CDS, k=6)",adamts_metallopeptidase,0.4886411961799894
25,"k-mer composition (CDS, k=6)",adrenoceptor,0.7469853567655381
25,"k-mer composition (CDS, k=6)",alcohol_dehydrogenase,0.5245234469822596
25,"k-mer composition (CDS, k=6)",aldehyde_dehydrogenase,0.4605751544762911
25,"k-mer composition (CDS, k=6)",aldo_keto_reductase,0.5093898939256579
25,"k-mer composition (CDS, k=6)",alkaline_phosphatase,0.3648626914880785
25,"k-mer composition (CDS, k=6)",arachidonate_lipoxygenase,0.638225519677076
25,"k-mer composition (CDS, k=6)",arf_gtpase,0.5700051350905476
25,"k-mer composition (CDS, k=6)",carbonic_anhydrase,0.5092793651524639
25,"k-mer composition (CDS, k=6)",cxc_chemokine_receptor,0.7936311172751921
25,"k-mer composition (CDS, k=6)",cytochrome_p450,0.589970755446565
25,"k-mer composition (CDS, k=6)",dopamine_receptor,0.6352860965747523
25,"k-mer composition (CDS, k=6)",ectonucleotide_pyrophosphatase,0.5831200378684311
25,"k-mer composition (CDS, k=6)",ferritin,0.806675234422934
25,"k-mer composition (CDS, k=6)",flavin_monooxygenase,0.4368848888336495
25,"k-mer composition (CDS, k=6)",globins,0.7357057951976564
25,"k-mer composition (CDS, k=6)",glutamate_metabotropic,0.5324534986486259
25,"k-mer composition (CDS, k=6)",glutaredoxin,0.7193432645123213
25,"k-mer composition (CDS, k=6)",glutathione_peroxidase,0.7560049409159113
25,"k-mer composition (CDS, k=6)",glutathione_s_transferase,0.4989870680205476
25,"k-mer composition (CDS, k=6)",guanylate_binding_protein,0.5214097496706191
25,"k-mer composition (CDS, k=6)",heme_oxygenase,0.8023636740617872
25,"k-mer composition (CDS, k=6)",histamine_receptor,0.6902810836403015
25,"k-mer composition (CDS, k=6)",histone_deacetylase_classI,0.4938119248707897
25,"k-mer composition (CDS, k=6)",histone_h4,0.8011148272017838
25,"k-mer composition (CDS, k=6)",hox,0.7184785064651957
25,"k-mer composition (CDS, k=6)",m14_carboxypeptidase,0.5925218744687716
25,"k-mer composition (CDS, k=6)",matrix_metalloproteinase,0.6026723614226083
25,"k-mer composition (CDS, k=6)",metallothionein,0.5564831026073928
25,"k-mer composition (CDS, k=6)",muscarinic_receptor,0.8164176087833204
25,"k-mer composition (CDS, k=6)",nadph_oxidase,0.431491841968779
25,"k-mer composition (CDS, k=6)",nitric_oxide_synthase,0.7078335308358733
25,"k-mer composition (CDS, k=6)",olfactory_receptors,0.6248818371329886
25,"k-mer composition (CDS, k=6)",opsins,0.6067598988046797
25,"k-mer composition (CDS, k=6)",p2y_receptor,0.7053787879574013
25,"k-mer composition (CDS, k=6)",peroxidase,0.4971938027830782
25,"k-mer composition (CDS, k=6)",peroxiredoxin,0.5988638640195998
25,"k-mer composition (CDS, k=6)",phosphodiesterase,0.5256412776770087
25,"k-mer composition (CDS, k=6)",rab_gtpase,0.5645062253625619
25,"k-mer composition (CDS, k=6)",ras_gtpases,0.6572954004514161
25,"k-mer composition (CDS, k=6)",rho_gtpase,0.6559887098845746
25,"k-mer composition (CDS, k=6)",serine_protease,0.5562757608349156
25,"k-mer composition (CDS, k=6)",serotonin_receptor,0.6671380750216478
25,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.4468089867065879
25,"k-mer composition (CDS, k=6)",sulfotransferase,0.4704009029750464
25,"k-mer composition (CDS, k=6)",taste2_receptor,0.6284296294503664
25,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.3823757051029778
25,patristic tree,adam_metallopeptidase,0.5250532104509494
25,patristic tree,adamts_metallopeptidase,0.4670333306367996
25,patristic tree,adrenoceptor,0.8070258738909156
25,patristic tree,alcohol_dehydrogenase,0.5201481355451544
25,patristic tree,aldehyde_dehydrogenase,0.4655721845038334
25,patristic tree,aldo_keto_reductase,0.4357499725969859
25,patristic tree,alkaline_phosphatase,0.1863917815930199
25,patristic tree,arachidonate_lipoxygenase,0.6225502833640292
25,patristic tree,arf_gtpase,0.516988573993044
25,patristic tree,carbonic_anhydrase,0.5549459456049671
25,patristic tree,cxc_chemokine_receptor,0.758531963261141
25,patristic tree,cytochrome_p450,0.5610030135672458
25,patristic tree,dopamine_receptor,0.6406226624068843
25,patristic tree,ectonucleotide_pyrophosphatase,0.5983911002545199
25,patristic tree,ferritin,0.777924946478771
25,patristic tree,flavin_monooxygenase,0.4359979835044296
25,patristic tree,globins,0.7081436413990724
25,patristic tree,glutamate_metabotropic,0.5066792263889688
25,patristic tree,glutaredoxin,0.7516453885741581
25,patristic tree,glutathione_peroxidase,0.51908734418841
25,patristic tree,glutathione_s_transferase,0.415705618182472
25,patristic tree,guanylate_binding_protein,0.6101449275362318
25,patristic tree,heme_oxygenase,0.8060854240099523
25,patristic tree,histamine_receptor,0.6002570823932492
25,patristic tree,histone_deacetylase_classI,0.3167213457211894
25,patristic tree,hox,0.6869817685806776
25,patristic tree,m14_carboxypeptidase,0.5755160863746105
25,patristic tree,matrix_metalloproteinase,0.5678577117899758
25,patristic tree,metallothionein,0.4032280315340402
25,patristic tree,muscarinic_receptor,0.8066908974752778
25,patristic tree,nadph_oxidase,0.3743611005845171
25,patristic tree,nitric_oxide_synthase,0.6875290341488246
25,patristic tree,olfactory_receptors,0.6479567201835933
25,patristic tree,opsins,0.5466993736864771
25,patristic tree,p2y_receptor,0.6538505499504664
25,patristic tree,peroxidase,0.4845691635465127
25,patristic tree,peroxiredoxin,0.5663552374600964
25,patristic tree,phosphodiesterase,0.4706521903349365
25,patristic tree,rab_gtpase,0.5300171710584355
25,patristic tree,ras_gtpases,0.5569834272439798
25,patristic tree,rho_gtpase,0.5757926541073489
25,patristic tree,serine_protease,0.5198694779730687
25,patristic tree,serotonin_receptor,0.6122914419833898
25,patristic tree,steap_metalloreductase,0.3111536415695018
25,patristic tree,sulfotransferase,0.4777763314147487
25,patristic tree,taste2_receptor,0.6408767737425006
25,patristic tree,udp_glucuronosyltransferase,0.5038515406162465
25,species tree (mammal),adam_metallopeptidase,0.3330687583358662
25,species tree (mammal),adamts_metallopeptidase,0.3125306577241531
25,species tree (mammal),adrenoceptor,0.6365628697681618
25,species tree (mammal),alcohol_dehydrogenase,0.403171059051686
25,species tree (mammal),aldehyde_dehydrogenase,0.3445749548153029
25,species tree (mammal),aldo_keto_reductase,0.4476051878215183
25,species tree (mammal),alkaline_phosphatase,0.3754674118451208
25,species tree (mammal),arachidonate_lipoxygenase,0.5332995446116581
25,species tree (mammal),arf_gtpase,0.357770295177969
25,species tree (mammal),carbonic_anhydrase,0.306302035221892
25,species tree (mammal),cxc_chemokine_receptor,0.5125570035116181
25,species tree (mammal),cytochrome_p450,0.4359408450389698
25,species tree (mammal),dopamine_receptor,0.4898473334105094
25,species tree (mammal),ectonucleotide_pyrophosphatase,0.4040129754559206
25,species tree (mammal),ferritin,0.4351202931765591
25,species tree (mammal),flavin_monooxygenase,0.3912692091959682
25,species tree (mammal),globins,0.4760762043697715
25,species tree (mammal),glutamate_metabotropic,0.3142025123609684
25,species tree (mammal),glutaredoxin,0.3479635427664889
25,species tree (mammal),glutathione_peroxidase,0.4395996772872176
25,species tree (mammal),glutathione_s_transferase,0.2605324027378964
25,species tree (mammal),guanylate_binding_protein,0.4918972332015809
25,species tree (mammal),heme_oxygenase,0.4329981339415301
25,species tree (mammal),histamine_receptor,0.2684603852616504
25,species tree (mammal),histone_deacetylase_classI,0.3053208824256084
25,species tree (mammal),histone_h4,0.0617455008759356
25,species tree (mammal),hox,0.5188053304077214
25,species tree (mammal),m14_carboxypeptidase,0.3987571781380298
25,species tree (mammal),matrix_metalloproteinase,0.4310783466698057
25,species tree (mammal),metallothionein,0.3800758463140513
25,species tree (mammal),muscarinic_receptor,0.6651044961414904
25,species tree (mammal),nadph_oxidase,0.241707712875879
25,species tree (mammal),nitric_oxide_synthase,0.4942752513375354
25,species tree (mammal),olfactory_receptors,0.3686154055926042
25,species tree (mammal),opsins,0.2560486580433233
25,species tree (mammal),p2y_receptor,0.5226548712460287
25,species tree (mammal),peroxidase,0.4536906738354382
25,species tree (mammal),peroxiredoxin,0.4817448806741765
25,species tree (mammal),phosphodiesterase,0.3830727854129184
25,species tree (mammal),rab_gtpase,0.3537760053841823
25,species tree (mammal),ras_gtpases,0.3902054661105644
25,species tree (mammal),rho_gtpase,0.4119536209380774
25,species tree (mammal),serine_protease,0.4562762376109444
25,species tree (mammal),serotonin_receptor,0.5526722942346898
25,species tree (mammal),steap_metalloreductase,0.4593637188044817
25,species tree (mammal),sulfotransferase,0.3544435202161014
25,species tree (mammal),taste2_receptor,0.4869444248221906
25,species tree (mammal),udp_glucuronosyltransferase,0.5293735676088618
25,GC content (control),adam_metallopeptidase,0.3663453332439209
25,GC content (control),adamts_metallopeptidase,0.3898342692431536
25,GC content (control),adrenoceptor,0.6616158365642064
25,GC content (control),alcohol_dehydrogenase,0.1834382102267183
25,GC content (control),aldehyde_dehydrogenase,0.3048763186327705
25,GC content (control),aldo_keto_reductase,0.3857699209657056
25,GC content (control),alkaline_phosphatase,0.3569220668075635
25,GC content (control),arachidonate_lipoxygenase,0.4817864200218255
25,GC content (control),arf_gtpase,0.4528382241005425
25,GC content (control),carbonic_anhydrase,0.3411990015465448
25,GC content (control),cxc_chemokine_receptor,0.6881050601010381
25,GC content (control),cytochrome_p450,0.4262955283243244
25,GC content (control),dopamine_receptor,0.4301216091064905
25,GC content (control),ectonucleotide_pyrophosphatase,0.3655415404323379
25,GC content (control),ferritin,0.7443027219706432
25,GC content (control),flavin_monooxygenase,0.3770189730995217
25,GC content (control),globins,0.5557572786415436
25,GC content (control),glutamate_metabotropic,0.4408920805483536
25,GC content (control),glutaredoxin,0.5500971799695036
