layer,condition,axis,family,rho
0,kmer6_shuffle,within_family,serotonin_receptor,0.5683309389185693
0,kmer6_shuffle,within_family,steap_metalloreductase,0.5266631025642865
0,kmer6_shuffle,within_family,sulfotransferase,0.5184809151624612
0,kmer6_shuffle,within_family,taste2_receptor,0.4562741652266739
0,kmer6_shuffle,within_family,udp_glucuronosyltransferase,0.4417999706769761
0,synonymous_recode,within_family,adam_metallopeptidase,0.5426587223838627
0,synonymous_recode,within_family,adamts_metallopeptidase,0.427562263280197
0,synonymous_recode,within_family,adrenoceptor,0.6473632543528824
0,synonymous_recode,within_family,alcohol_dehydrogenase,0.4485103132161955
0,synonymous_recode,within_family,aldehyde_dehydrogenase,0.2484807093254275
0,synonymous_recode,within_family,aldo_keto_reductase,0.4025901333567009
0,synonymous_recode,within_family,alkaline_phosphatase,0.1299739991690456
0,synonymous_recode,within_family,arachidonate_lipoxygenase,0.1855344469046476
0,synonymous_recode,within_family,arf_gtpase,0.4153183487322227
0,synonymous_recode,within_family,carbonic_anhydrase,0.3599091392329283
0,synonymous_recode,within_family,cxc_chemokine_receptor,0.3034013916849261
0,synonymous_recode,within_family,cytochrome_p450,0.3732524069251031
0,synonymous_recode,within_family,dopamine_receptor,0.3950125103172672
0,synonymous_recode,within_family,ectonucleotide_pyrophosphatase,0.4009231451857037
0,synonymous_recode,within_family,ferritin,0.6505257510837608
0,synonymous_recode,within_family,flavin_monooxygenase,0.2923494664518613
0,synonymous_recode,within_family,globins,0.3683311850553278
0,synonymous_recode,within_family,glutamate_metabotropic,0.4403216321503971
0,synonymous_recode,within_family,glutaredoxin,0.5293657009816358
0,synonymous_recode,within_family,glutathione_peroxidase,0.5403528609273605
0,synonymous_recode,within_family,glutathione_s_transferase,0.3419740866386345
0,synonymous_recode,within_family,guanylate_binding_protein,0.567193675889328
0,synonymous_recode,within_family,heme_oxygenase,0.5091125855276798
0,synonymous_recode,within_family,histamine_receptor,0.4684348572443103
0,synonymous_recode,within_family,histone_deacetylase_classI,0.2955663630444419
0,synonymous_recode,within_family,histone_h4,-0.2020863194776238
0,synonymous_recode,within_family,hox,0.3692429280742124
0,synonymous_recode,within_family,m14_carboxypeptidase,0.348651117240369
0,synonymous_recode,within_family,matrix_metalloproteinase,0.3062782143075842
0,synonymous_recode,within_family,metallothionein,0.2483564896653973
0,synonymous_recode,within_family,muscarinic_receptor,0.4114643197500968
0,synonymous_recode,within_family,nadph_oxidase,0.1735624537089747
0,synonymous_recode,within_family,nitric_oxide_synthase,0.4323675059887532
0,synonymous_recode,within_family,olfactory_receptors,0.1988168171724087
0,synonymous_recode,within_family,opsins,0.460964931960313
0,synonymous_recode,within_family,p2y_receptor,0.2789658146112154
0,synonymous_recode,within_family,peroxidase,0.3816054280647581
0,synonymous_recode,within_family,peroxiredoxin,0.2930858565110366
0,synonymous_recode,within_family,phosphodiesterase,0.3092217391852264
0,synonymous_recode,within_family,rab_gtpase,0.3634321736238856
0,synonymous_recode,within_family,ras_gtpases,0.2980837845843911
0,synonymous_recode,within_family,rho_gtpase,0.3868020497540158
0,synonymous_recode,within_family,serine_protease,0.3351092304251085
0,synonymous_recode,within_family,serotonin_receptor,0.2597134456616315
0,synonymous_recode,within_family,steap_metalloreductase,0.1142496263257973
0,synonymous_recode,within_family,sulfotransferase,0.4746937724956201
0,synonymous_recode,within_family,taste2_receptor,0.4158222240611037
0,synonymous_recode,within_family,udp_glucuronosyltransferase,0.1171879220007562
0,missense_subset,within_family,adam_metallopeptidase,0.799395186549602
0,missense_subset,within_family,adamts_metallopeptidase,0.8603866312017039
0,missense_subset,within_family,adrenoceptor,0.8905101146712047
0,missense_subset,within_family,alcohol_dehydrogenase,0.7328147788040834
0,missense_subset,within_family,aldehyde_dehydrogenase,0.7949643850857467
0,missense_subset,within_family,aldo_keto_reductase,0.7335718138562749
0,missense_subset,within_family,alkaline_phosphatase,0.7325298540468819
0,missense_subset,within_family,arachidonate_lipoxygenase,0.8702174270503086
0,missense_subset,within_family,arf_gtpase,0.6799417677726327
0,missense_subset,within_family,carbonic_anhydrase,0.5788365580926044
0,missense_subset,within_family,cxc_chemokine_receptor,0.8478544326452869
0,missense_subset,within_family,cytochrome_p450,0.7511726035727103
0,missense_subset,within_family,dopamine_receptor,0.7804828584414308
0,missense_subset,within_family,ectonucleotide_pyrophosphatase,0.753986385436794
0,missense_subset,within_family,ferritin,0.7785938234438582
0,missense_subset,within_family,flavin_monooxygenase,0.6051857676044605
0,missense_subset,within_family,globins,0.8599292998769233
0,missense_subset,within_family,glutamate_metabotropic,0.8375982018480141
0,missense_subset,within_family,glutaredoxin,0.8672670270128015
0,missense_subset,within_family,glutathione_peroxidase,0.782468389393079
0,missense_subset,within_family,glutathione_s_transferase,0.5634123703971526
0,missense_subset,within_family,guanylate_binding_protein,0.8449934123847166
0,missense_subset,within_family,heme_oxygenase,0.8230872900684221
0,missense_subset,within_family,histamine_receptor,0.8298247910777069
0,missense_subset,within_family,histone_deacetylase_classI,0.7692221314399668
0,missense_subset,within_family,histone_h4,0.924430641821946
0,missense_subset,within_family,hox,0.6706613251200622
0,missense_subset,within_family,m14_carboxypeptidase,0.7424505175925622
0,missense_subset,within_family,matrix_metalloproteinase,0.7989856112704639
0,missense_subset,within_family,metallothionein,0.5118530158310606
0,missense_subset,within_family,muscarinic_receptor,0.8102845474423412
0,missense_subset,within_family,nadph_oxidase,0.6840654186525383
0,missense_subset,within_family,nitric_oxide_synthase,0.8942881520289806
0,missense_subset,within_family,olfactory_receptors,0.6310612199966886
0,missense_subset,within_family,opsins,0.7159178063718873
0,missense_subset,within_family,p2y_receptor,0.715051185320801
0,missense_subset,within_family,peroxidase,0.7615867222389573
0,missense_subset,within_family,peroxiredoxin,0.696191035761925
0,missense_subset,within_family,phosphodiesterase,0.7723138199723557
0,missense_subset,within_family,rab_gtpase,0.6931250336923421
0,missense_subset,within_family,ras_gtpases,0.607087178460587
0,missense_subset,within_family,rho_gtpase,0.6616970763407244
0,missense_subset,within_family,serine_protease,0.7719672797350902
0,missense_subset,within_family,serotonin_receptor,0.8016202113863876
0,missense_subset,within_family,steap_metalloreductase,0.6694630228358598
0,missense_subset,within_family,sulfotransferase,0.7435503346320239
0,missense_subset,within_family,taste2_receptor,0.6087671610207047
0,missense_subset,within_family,udp_glucuronosyltransferase,0.7015311634295591
0,paired_p3_syn,within_family,adam_metallopeptidase,0.8504548963609438
0,paired_p3_syn,within_family,adamts_metallopeptidase,0.8381856108295631
0,paired_p3_syn,within_family,adrenoceptor,0.9304370977646176
0,paired_p3_syn,within_family,alcohol_dehydrogenase,0.7364817001180637
0,paired_p3_syn,within_family,aldehyde_dehydrogenase,0.8138719068116455
0,paired_p3_syn,within_family,aldo_keto_reductase,0.8070750372395975
0,paired_p3_syn,within_family,alkaline_phosphatase,0.742497956120247
0,paired_p3_syn,within_family,arachidonate_lipoxygenase,0.8235576603515659
0,paired_p3_syn,within_family,arf_gtpase,0.8597286669790363
0,paired_p3_syn,within_family,carbonic_anhydrase,0.8374687478536325
0,paired_p3_syn,within_family,cxc_chemokine_receptor,0.8821732938753474
0,paired_p3_syn,within_family,cytochrome_p450,0.8204120645403109
0,paired_p3_syn,within_family,dopamine_receptor,0.8073849756585446
0,paired_p3_syn,within_family,ectonucleotide_pyrophosphatase,0.8263273053718143
0,paired_p3_syn,within_family,ferritin,0.8840907329514629
0,paired_p3_syn,within_family,flavin_monooxygenase,0.7013991127445646
0,paired_p3_syn,within_family,globins,0.892884297159194
0,paired_p3_syn,within_family,glutamate_metabotropic,0.8778006328217334
0,paired_p3_syn,within_family,glutaredoxin,0.8940743205932911
0,paired_p3_syn,within_family,glutathione_peroxidase,0.7994525456559992
0,paired_p3_syn,within_family,glutathione_s_transferase,0.7268755221127849
0,paired_p3_syn,within_family,guanylate_binding_protein,0.5194334650856389
0,paired_p3_syn,within_family,heme_oxygenase,0.9398299813394152
0,paired_p3_syn,within_family,histamine_receptor,0.8395095940810572
0,paired_p3_syn,within_family,histone_deacetylase_classI,0.8485385051346838
0,paired_p3_syn,within_family,histone_h4,0.9317247969421882
0,paired_p3_syn,within_family,hox,0.905196637254929
0,paired_p3_syn,within_family,m14_carboxypeptidase,0.7988971776702574
0,paired_p3_syn,within_family,matrix_metalloproteinase,0.8091716916919827
0,paired_p3_syn,within_family,metallothionein,0.8296397782642895
0,paired_p3_syn,within_family,muscarinic_receptor,0.8563192262859036
0,paired_p3_syn,within_family,nadph_oxidase,0.7388259401812354
0,paired_p3_syn,within_family,nitric_oxide_synthase,0.93455875715907
0,paired_p3_syn,within_family,olfactory_receptors,0.7480192316369495
0,paired_p3_syn,within_family,opsins,0.8299002327209691
0,paired_p3_syn,within_family,p2y_receptor,0.7259793758100012
0,paired_p3_syn,within_family,peroxidase,0.8558283265211886
0,paired_p3_syn,within_family,peroxiredoxin,0.8296252330786617
0,paired_p3_syn,within_family,phosphodiesterase,0.8184624782973523
0,paired_p3_syn,within_family,rab_gtpase,0.8344970378952252
0,paired_p3_syn,within_family,ras_gtpases,0.8370776915670137
0,paired_p3_syn,within_family,rho_gtpase,0.8627241511749186
0,paired_p3_syn,within_family,serine_protease,0.7584674426519407
0,paired_p3_syn,within_family,serotonin_receptor,0.8422713207908771
0,paired_p3_syn,within_family,steap_metalloreductase,0.8031008745462644
0,paired_p3_syn,within_family,sulfotransferase,0.7861918133386265
0,paired_p3_syn,within_family,taste2_receptor,0.6902335659455123
0,paired_p3_syn,within_family,udp_glucuronosyltransferase,0.567044972258876
0,paired_p3_missense,within_family,adam_metallopeptidase,0.8370491163944666
0,paired_p3_missense,within_family,adamts_metallopeptidase,0.9044957508909228
0,paired_p3_missense,within_family,adrenoceptor,0.9224252544436292
0,paired_p3_missense,within_family,alcohol_dehydrogenase,0.7684700326411555
0,paired_p3_missense,within_family,aldehyde_dehydrogenase,0.8549314981567186
0,paired_p3_missense,within_family,aldo_keto_reductase,0.7787584188403381
0,paired_p3_missense,within_family,alkaline_phosphatase,0.8134205835444225
0,paired_p3_missense,within_family,arachidonate_lipoxygenase,0.9033464720505798
0,paired_p3_missense,within_family,arf_gtpase,0.8211351174809577
0,paired_p3_missense,within_family,carbonic_anhydrase,0.803495275847987
0,paired_p3_missense,within_family,cxc_chemokine_receptor,0.9173941014570528
0,paired_p3_missense,within_family,cytochrome_p450,0.8386732286456632
0,paired_p3_missense,within_family,dopamine_receptor,0.8563070081475477
0,paired_p3_missense,within_family,ectonucleotide_pyrophosphatase,0.869654477345298
0,paired_p3_missense,within_family,ferritin,0.7965980930640312
0,paired_p3_missense,within_family,flavin_monooxygenase,0.7770039121232191
0,paired_p3_missense,within_family,globins,0.8809684627270711
0,paired_p3_missense,within_family,glutamate_metabotropic,0.89082314526248
0,paired_p3_missense,within_family,glutaredoxin,0.8705753083894467
0,paired_p3_missense,within_family,glutathione_peroxidase,0.8237092929651177
0,paired_p3_missense,within_family,glutathione_s_transferase,0.7184655224879778
0,paired_p3_missense,within_family,guanylate_binding_protein,0.7593544137022398
0,paired_p3_missense,within_family,heme_oxygenase,0.9447024673439768
0,paired_p3_missense,within_family,histamine_receptor,0.90719727360795
0,paired_p3_missense,within_family,histone_deacetylase_classI,0.8177626853417863
0,paired_p3_missense,within_family,histone_h4,0.921340977862717
0,paired_p3_missense,within_family,hox,0.8240247788077527
0,paired_p3_missense,within_family,m14_carboxypeptidase,0.8139598501814006
0,paired_p3_missense,within_family,matrix_metalloproteinase,0.835454153935265
0,paired_p3_missense,within_family,metallothionein,0.6934654095413264
0,paired_p3_missense,within_family,muscarinic_receptor,0.8615973861055273
0,paired_p3_missense,within_family,nadph_oxidase,0.7360444353157529
0,paired_p3_missense,within_family,nitric_oxide_synthase,0.9342187614075786
0,paired_p3_missense,within_family,olfactory_receptors,0.785106020597556
0,paired_p3_missense,within_family,opsins,0.8608727949360612
0,paired_p3_missense,within_family,p2y_receptor,0.8128794565045766
0,paired_p3_missense,within_family,peroxidase,0.8624373943053809
0,paired_p3_missense,within_family,peroxiredoxin,0.8080178809621226
0,paired_p3_missense,within_family,phosphodiesterase,0.8071687858010512
0,paired_p3_missense,within_family,rab_gtpase,0.7763750817294289
0,paired_p3_missense,within_family,ras_gtpases,0.7849613674824616
0,paired_p3_missense,within_family,rho_gtpase,0.7786595565422364
0,paired_p3_missense,within_family,serine_protease,0.8172639963260707
0,paired_p3_missense,within_family,serotonin_receptor,0.8325994416119469
0,paired_p3_missense,within_family,steap_metalloreductase,0.8485024575203223
0,paired_p3_missense,within_family,sulfotransferase,0.8454789821593497
0,paired_p3_missense,within_family,taste2_receptor,0.7652704866657299
0,paired_p3_missense,within_family,udp_glucuronosyltransferase,0.802553225146808
1,natural,within_family,adam_metallopeptidase,1.0
1,natural,within_family,adamts_metallopeptidase,1.0
1,natural,within_family,adrenoceptor,1.0
1,natural,within_family,alcohol_dehydrogenase,1.0
1,natural,within_family,aldehyde_dehydrogenase,1.0
1,natural,within_family,aldo_keto_reductase,1.0
1,natural,within_family,alkaline_phosphatase,1.0
1,natural,within_family,arachidonate_lipoxygenase,1.0
1,natural,within_family,arf_gtpase,1.0
1,natural,within_family,carbonic_anhydrase,1.0
1,natural,within_family,cxc_chemokine_receptor,1.0
1,natural,within_family,cytochrome_p450,1.0
1,natural,within_family,dopamine_receptor,1.0
1,natural,within_family,ectonucleotide_pyrophosphatase,1.0
1,natural,within_family,ferritin,1.0
1,natural,within_family,flavin_monooxygenase,1.0
1,natural,within_family,globins,1.0
1,natural,within_family,glutamate_metabotropic,1.0
1,natural,within_family,glutaredoxin,1.0
1,natural,within_family,glutathione_peroxidase,1.0
1,natural,within_family,glutathione_s_transferase,1.0
1,natural,within_family,guanylate_binding_protein,1.0
1,natural,within_family,heme_oxygenase,1.0
1,natural,within_family,histamine_receptor,1.0
1,natural,within_family,histone_deacetylase_classI,1.0
1,natural,within_family,histone_h4,1.0
1,natural,within_family,hox,1.0
1,natural,within_family,m14_carboxypeptidase,1.0
1,natural,within_family,matrix_metalloproteinase,1.0
1,natural,within_family,metallothionein,1.0
1,natural,within_family,muscarinic_receptor,1.0
1,natural,within_family,nadph_oxidase,1.0
1,natural,within_family,nitric_oxide_synthase,1.0
1,natural,within_family,olfactory_receptors,1.0
1,natural,within_family,opsins,1.0
1,natural,within_family,p2y_receptor,1.0
1,natural,within_family,peroxidase,1.0
1,natural,within_family,peroxiredoxin,1.0
1,natural,within_family,phosphodiesterase,1.0
1,natural,within_family,rab_gtpase,1.0
1,natural,within_family,ras_gtpases,1.0
1,natural,within_family,rho_gtpase,1.0
1,natural,within_family,serine_protease,1.0
1,natural,within_family,serotonin_receptor,1.0
1,natural,within_family,steap_metalloreductase,1.0
1,natural,within_family,sulfotransferase,1.0
1,natural,within_family,taste2_receptor,1.0
1,natural,within_family,udp_glucuronosyltransferase,1.0
1,gc_match,within_family,adam_metallopeptidase,0.6700402570734284
1,gc_match,within_family,adamts_metallopeptidase,0.6673777027855471
1,gc_match,within_family,adrenoceptor,0.5116752336720385
